"CBM12","CBM13","CBM16","CBM2","CBM20","CBM21","CBM22","CBM23","CBM25","CBM26","CBM27","CBM3","CBM30","CBM32","CBM34","CBM35","CBM36","CBM37","CBM38","CBM4","CBM40","CBM41","CBM42","CBM46","CBM47","CBM48","CBM5","CBM50","CBM51","CBM54","CBM56","CBM57","CBM58","CBM6","CBM61","CBM62","CBM63","CBM65","CBM66","CBM67","CBM68","CBM71","CBM72","CBM73","CBM74","CBM75","CBM76","CBM77","CBM78","CBM79","CBM80","CBM82","CBM83","CBM85","CBM86","CBM88","CBM89","CBM9","CBM91","GH1","GH10","GH101","GH102","GH103","GH104","GH105","GH106","GH108","GH109","GH11","GH110","GH111","GH112","GH113","GH114","GH115","GH116","GH117","GH119","GH120","GH121","GH123","GH124","GH125","GH126","GH127","GH128","GH129","GH13","GH13_1","GH13_10","GH13_11","GH13_12","GH13_13","GH13_14","GH13_16","GH13_18","GH13_19","GH13_2","GH13_20","GH13_21","GH13_23","GH13_26","GH13_27","GH13_28","GH13_29","GH13_3","GH13_30","GH13_31","GH13_32","GH13_33","GH13_36","GH13_37","GH13_38","GH13_39","GH13_4","GH13_41","GH13_42","GH13_5","GH13_6","GH13_7","GH13_8","GH13_9","GH130","GH133","GH136","GH137","GH138","GH139","GH140","GH141","GH142","GH143","GH144","GH146","GH147","GH148","GH149","GH15","GH151","GH153","GH154","GH156","GH158","GH159","GH16","GH16_14","GH16_17","GH16_21","GH16_24","GH16_3","GH16_5","GH16_6","GH16_7","GH16_8","GH161","GH163","GH164","GH165","GH166","GH167","GH170","GH171","GH172","GH173","GH18","GH19","GH2","GH20","GH23","GH24","GH25","GH26","GH27","GH28","GH29","GH3","GH30","GH30_1","GH30_2","GH30_3","GH30_4","GH30_5","GH30_6","GH30_8","GH30_9","GH31","GH32","GH33","GH35","GH36","GH37","GH38","GH39","GH4","GH42","GH43","GH43_1","GH43_10","GH43_11","GH43_12","GH43_16","GH43_17","GH43_18","GH43_19","GH43_2","GH43_20","GH43_21","GH43_22","GH43_24","GH43_26","GH43_27","GH43_28","GH43_29","GH43_3","GH43_30","GH43_31","GH43_32","GH43_33","GH43_34","GH43_35","GH43_37","GH43_4","GH43_5","GH43_7","GH43_8","GH43_9","GH44","GH46","GH47","GH48","GH49","GH5","GH5_1","GH5_10","GH5_13","GH5_18","GH5_19","GH5_2","GH5_21","GH5_22","GH5_25","GH5_26","GH5_28","GH5_35","GH5_36","GH5_37","GH5_38","GH5_39","GH5_4","GH5_40","GH5_41","GH5_42","GH5_44","GH5_45","GH5_46","GH5_48","GH5_5","GH5_54","GH5_7","GH5_8","GH50","GH51","GH52","GH53","GH54","GH55","GH57","GH59","GH62","GH63","GH64","GH65","GH66","GH67","GH68","GH70","GH71","GH73","GH74","GH76","GH77","GH78","GH79","GH8","GH81","GH82","GH84","GH85","GH86","GH87","GH88","GH89","GH9","GH91","GH92","GH93","GH94","GH95","GH97","GH98","GH99","GT1","GT10","GT100","GT101","GT102","GT103","GT104","GT105","GT107","GT108","GT11","GT111","GT112","GT113","GT115","GT12","GT14","GT15","GT17","GT19","GT2","GT20","GT21","GT22","GT23","GT25","GT26","GT27","GT28","GT29","GT3","GT30","GT31","GT32","GT35","GT39","GT4","GT41","GT42","GT44","GT5","GT51","GT52","GT53","GT56","GT6","GT60","GT66","GT70","GT73","GT74","GT76","GT8","GT80","GT81","GT82","GT83","GT84","GT85","GT87","GT89","GT9","GT90","GT92","GT94","GT99","PL1","PL1_2","PL1_5","PL1_6","PL1_8","PL10","PL10_1","PL10_2","PL10_3","PL11","PL11_1","PL11_2","PL12","PL12_1","PL12_2","PL12_3","PL13","PL15","PL15_2","PL17","PL17_1","PL17_2","PL2","PL2_1","PL2_2","PL21","PL21_1","PL22","PL22_1","PL22_2","PL26","PL27","PL29","PL3_1","PL30","PL31","PL32","PL33","PL33_1","PL33_2","PL34","PL35","PL37","PL38","PL39","PL4","PL4_1","PL4_4","PL40","PL42","PL5_1","PL6","PL6_1","PL7","PL7_1","PL7_2","PL8","PL8_2","PL8_3","PL9","PL9_1","PL9_2"
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.221.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302011608722216,0.302011608722216,0,0,0,0.604023217444432,0.604023217444432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302011608722216,0,0,0,0,0,0,0,0,0,0,0.302011608722216,0,0,0.302011608722216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906034826166648,0,0,0,0,0,0,0.302011608722216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302011608722216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53017413083324,0,0.302011608722216,0,0,0,0,0,0.302011608722216,0,0.302011608722216,0,0,0,0.302011608722216,0,2.71810447849994,0,0,0,0,0.604023217444432,0,0,0,0,0,0.302011608722216,0,0,0,0,0.604023217444432,0,0,0,0.302011608722216,0,0,0,0,0.906034826166648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.33.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09146653263458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545733266317288,0.545733266317288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545733266317288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545733266317288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09146653263458,0,0,0,0,0,0,0.545733266317288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09146653263458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63719979895186,0,0,0,0,0,0,0,0.545733266317288,6.54879919580746,0,0,0,0,0,0,0,0.545733266317288,0,0,0.545733266317288,0,0,1.09146653263458,0,0.545733266317288,0,0,0,0.545733266317288,1.63719979895186,0,0,0,0,0,0,0,0,0,0,3.82013286422102,0,0,0,0,0,0,0,0,0.545733266317288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.39.fa",0,0,0,0,0,0,0.389169718081565,0,0,0,0,0,0,0.778339436163129,0,2.33501830848939,0,0,0,0,0,0,0,0,0,0.389169718081565,0,0,0,0,0,0,0,1.16750915424469,0,0.778339436163129,0,0,0,0.389169718081565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16750915424469,0.389169718081565,1.55667887232626,0,0,0,0,0,0,0,1.16750915424469,0.389169718081565,0,0,0,0,0,0.778339436163129,0,0,0,0,0,0,0,0,0,0,0,0,0.389169718081565,0,0,0,0,0,0.389169718081565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389169718081565,0.389169718081565,0,0,0,0,0,0.389169718081565,0.389169718081565,0,0,0,0.389169718081565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28086689889721,0,0.778339436163129,0,1.16750915424469,2.33501830848939,0.778339436163129,0,0.778339436163129,1.55667887232626,1.16750915424469,0,0,0,0,0.389169718081565,0,0.389169718081565,0,1.55667887232626,0,0,0,0.389169718081565,0,0,0.389169718081565,0,0,0,0,1.16750915424469,0,0,1.55667887232626,0,0,0,0,0,0,0,0,0,0.778339436163129,0,0.778339436163129,0,0,0,0,0,0,0.778339436163129,0,0,0,0,0,0,0.389169718081565,0,0,0,0,0,0,0.389169718081565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55667887232626,0,0,0,0,0,0,0,0,0,0,0,0,1.16750915424469,0,0,0,0,0,0,0,0.389169718081565,0,0,0,0.389169718081565,0,0,0,0,0,0,0.389169718081565,1.16750915424469,0,0.389169718081565,0,0,0,0,0,0,0,0,0.389169718081565,0,0,0,1.16750915424469,0.778339436163129,0.389169718081565,0.778339436163129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94584859040782,0,0,0,0,0,0,0,1.16750915424469,0,0,0,0,0,0.389169718081565,0,0.778339436163129,0,0,0,0.389169718081565,0.389169718081565,0,0,0,0,0,0,0,0,0,0,1.16750915424469,0,0,0,0,0.389169718081565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389169718081565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.5.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,1.95417396903481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325695661505802,0.651391323011604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651391323011604,0,0,1.30278264602321,0,0.325695661505802,0,0,0,0,0.325695661505802,0,0,0,0,0,0.325695661505802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325695661505802,0,0,0,0,0.325695661505802,0,0,0.325695661505802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325695661505802,0,0,0,0,0.651391323011604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651391323011604,0,1.95417396903481,3.90834793806962,0,0,0,0,0.651391323011604,0,1.95417396903481,0.325695661505802,0,0,0,0,0,0,0,0,0,0.651391323011604,0,1.30278264602321,0.651391323011604,0.325695661505802,0.325695661505802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651391323011604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325695661505802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325695661505802,0,0,0,0,0,0.651391323011604,0,0,0,0,0.651391323011604,0,0,0,0,0,0.977086984517405,0,0,0,0,0.977086984517405,0,0,0,0,0,0,0,0,0.977086984517405,0,0,0,0,0,0,0,0,0.325695661505802,7.16530455312764,0,0,0,0,0,0.651391323011604,0,0.651391323011604,0,0,0.325695661505802,0.651391323011604,0,0.325695661505802,0,6.51391323011604,0,0,0,0.325695661505802,1.30278264602321,0,0,0,0.325695661505802,0,0,0,0,0,0,0.651391323011604,0,0,0,0,0,0,0,0,0.651391323011604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325695661505802,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.68.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614340425688768,0.614340425688768,0,0,0,0,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22868085137754,0.614340425688768,0,0,0,0,0,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0.614340425688768,3.07170212844384,0,0,0,0,0,0,0,0.614340425688768,0,0,0.614340425688768,0,0,0.614340425688768,0,0,0,0,0,0.614340425688768,0.614340425688768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22868085137754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.72.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481892410772801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481892410772801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40946205386401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963784821545602,0,0,0,0,0.481892410772801,0,0,0,0,0,0,0,0,0,0,1.9275696430912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.74.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45058561954693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0.362646404886733,0.362646404886733,0,0,0,0,0.362646404886733,0.362646404886733,0,3.62646404886733,0,0,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,1.0879392146602,0,0,0.362646404886733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0,0,0,0,0.362646404886733,0.725292809773466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0879392146602,0,0,0,2.1758784293204,0,0.362646404886733,0,0,0,0.725292809773466,0,1.81323202443366,1.0879392146602,0,0,0.362646404886733,0.362646404886733,0,0,0,0,0,2.1758784293204,1.0879392146602,0.725292809773466,0.362646404886733,0.362646404886733,0,0,0.362646404886733,0.362646404886733,0.362646404886733,0,0,0,0,0.362646404886733,0,0.362646404886733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0,0,0,0.725292809773466,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0,0,0,0,0,0,1.81323202443366,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0.362646404886733,0.362646404886733,0.362646404886733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725292809773466,0,0,0,0,0,0,0,1.0879392146602,0,0,0,0,0,1.45058561954693,0.362646404886733,0,0,0,0,0.362646404886733,0.725292809773466,0,0,0,0,0,0,0,0,0,0,0.362646404886733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.89.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0,0,0,0,2.73971101528211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56554915158978,0,1.17416186369233,0,0.391387287897444,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0.391387287897444,0,0.391387287897444,0,0,0.782774575794888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0.391387287897444,0,0,0,0,0,0,0,0.391387287897444,0,0,0.391387287897444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17416186369233,0,0.391387287897444,0,0,2.73971101528211,1.56554915158978,1.17416186369233,0,0.391387287897444,0,0,0.391387287897444,1.56554915158978,1.17416186369233,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0.391387287897444,0,0.782774575794888,0,0.391387287897444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0,0.391387287897444,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0,0.391387287897444,3.13109830317955,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,1.17416186369233,0,0,0.391387287897444,1.17416186369233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391387287897444,1.95693643948722,0,0,0,0,0,0,0,0.391387287897444,0,0.391387287897444,0,0,0,0.391387287897444,0,1.17416186369233,0,0,0,0.391387287897444,1.17416186369233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391387287897444,0,0,0,0,0,0,0,0.391387287897444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.92.fa",0,0.33294700382656,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33294700382656,0,0.33294700382656,0,0,0,0,0.33294700382656,0,0,0.33294700382656,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0,0.33294700382656,0.33294700382656,0,0.99884101147968,0,0,0,0,0,0.33294700382656,0,0,0.33294700382656,0,0,0,0,0,0,0.66589400765312,0,0,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0.33294700382656,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0,0.66589400765312,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0.66589400765312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33062902678592,0,0.33294700382656,0.33294700382656,0.33294700382656,0,0.99884101147968,0.66589400765312,0.33294700382656,1.33178801530624,0,0,0.33294700382656,0,0.66589400765312,0,0,0,0,0.99884101147968,0,0,0.33294700382656,0.33294700382656,0,0,0.33294700382656,0,0,0,0,0.33294700382656,0,0,0,0,0,0.66589400765312,0,0,0,0,0.99884101147968,0,0,0,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99884101147968,0,1.6647350191328,0,0,0.33294700382656,0,0,0,0,0.33294700382656,0,0,0,0,0,0.33294700382656,0,0,0.33294700382656,0,0,0,0,0,0.33294700382656,0,0,0,0.33294700382656,0.33294700382656,0,0,0.66589400765312,0,0,0.33294700382656,1.99768202295936,0,0,0,0,0,0,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0.33294700382656,5.32715206122496,0,0,0,0,0,0,0,0.33294700382656,0,0.33294700382656,0.33294700382656,0,0.33294700382656,0.33294700382656,0,2.99652303443904,0,0,0,0.33294700382656,0.33294700382656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33294700382656,0.33294700382656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33294700382656,0,0,0,0,0,0,0,0,0,0,0,0
"METABAT215_SUBJECTMAPPING_SCAFFOLDS_min1500_COASSEMBLY_8033_1500_MERGED_77_METASPADES__.96.fa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482716807426888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482716807426888,0,0,0,0,0,0,0,0,0,0,0.965433614853775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44815042228066,0.482716807426888,0,0,0,0,0,0.482716807426888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482716807426888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44815042228066,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44815042228066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482716807426888,0,0,0,0,0,0,0,0,0.482716807426888,0,0,0,0,0,0,0,0.482716807426888,0.482716807426888,6.75803530397643,0,0,0,0,0,0.482716807426888,0,0.482716807426888,0,0,0.482716807426888,0,0,0.482716807426888,0,1.44815042228066,0,0,0,0.965433614853775,0.482716807426888,0,0,0,0.482716807426888,0,0,0,0,0,0,1.44815042228066,0,0,0,0.965433614853775,0,0,0,0,0.965433614853775,0,0,0,0,0,0.482716807426888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
